Number,ApiFunName
7878,ldap_create_vlv_controlW
7879,ldap_delete
7880,ldap_deleteW
7881,ldap_delete_extA
7882,ldap_delete_extW
7883,ldap_delete_ext_sA
7884,ldap_delete_ext_sW
7885,ldap_delete_s
7886,ldap_delete_sW
7887,ldap_dn2ufn
7888,ldap_dn2ufnW
7889,ldap_encode_sort_controlA
7890,ldap_encode_sort_controlW
7891,ldap_err2string
7892,ldap_err2stringW
7893,ldap_escape_filter_element
7894,ldap_escape_filter_elementW
7895,ldap_explode_dn
7896,ldap_explode_dnW
7897,ldap_extended_operationA
7898,ldap_extended_operationW
7899,ldap_extended_operation_sA
7900,ldap_extended_operation_sW
7901,ldap_first_attribute
7902,ldap_first_attributeA
7903,ldap_first_attributeW
7904,ldap_first_entry
7905,ldap_first_reference
7906,ldap_free_controlsA
7907,ldap_free_controlsW
7908,ldap_get_dn
7909,ldap_get_dnW
7910,ldap_get_next_page
7911,ldap_get_next_page_s
7912,ldap_get_option
7913,ldap_get_optionW
7914,ldap_get_paged_count
7915,ldap_get_values
7916,ldap_get_valuesA
7917,ldap_get_valuesW
7918,ldap_get_values_len
7919,ldap_get_values_lenW
7920,ldap_init
7921,ldap_initW
7922,ldap_memfree
7923,ldap_memfreeW
7924,ldap_modify
7925,ldap_modifyW
7926,ldap_modify_extW
7927,ldap_modify_ext_sA
7928,ldap_modify_ext_sW
7929,ldap_modify_s
7930,ldap_modify_sW
7931,ldap_modrdn
7932,ldap_modrdn2
7933,ldap_modrdn2W
7934,ldap_modrdn2_s
7935,ldap_modrdn2_sW
7936,ldap_modrdnW
7937,ldap_modrdn_s
7938,ldap_modrdn_sW
7939,ldap_msgfree
7940,ldap_next_attribute
7941,ldap_next_attributeW
7942,ldap_next_entry
7943,ldap_next_reference
7944,ldap_open
7945,ldap_openW
7946,ldap_parse_extended_resultA
7947,ldap_parse_extended_resultW
7948,ldap_parse_page_controlA
7949,ldap_parse_page_controlW
7950,ldap_parse_referenceA
7951,ldap_parse_referenceW
7952,ldap_parse_resultA
7953,ldap_parse_resultW
7954,ldap_parse_sort_controlA
7955,ldap_parse_sort_controlW
7956,ldap_parse_vlv_controlA
7957,ldap_parse_vlv_controlW
7958,ldap_perror
7959,ldap_rename_extA
7960,ldap_rename_extW
7961,ldap_rename_ext_sA
7962,ldap_rename_ext_sW
7963,ldap_result
7964,ldap_result2error
7965,ldap_sasl_bindA
7966,ldap_sasl_bindW
7967,ldap_sasl_bind_sA
7968,ldap_sasl_bind_sW
7969,ldap_search
7970,ldap_searchW
7971,ldap_search_abandon_page
7972,ldap_search_extA
7973,ldap_search_extW
7974,ldap_search_ext_sA
7975,ldap_search_ext_sW
7976,ldap_search_init_pageA
7977,ldap_search_init_pageW
7978,ldap_search_s
7979,ldap_search_st
7980,ldap_search_stW
7981,ldap_search_sW
7982,ldap_set_optionW
7983,ldap_simple_bind
7984,ldap_simple_bindW
7985,ldap_simple_bind_s
7986,ldap_simple_bind_sW
7987,ldap_sslinit
7988,ldap_sslinitW
7989,ldap_startup
7990,ldap_start_tls_sA
7991,ldap_start_tls_sW
7992,ldap_stop_tls_s
7993,ldap_ufn2dn
7994,ldap_ufn2dnW
7995,ldap_unbind
7996,ldap_unbind_s
7997,ldap_value_free
7998,ldap_value_freeW
7999,ldap_value_free_len
8000,LeaveCriticalPolicySection
8001,LeaveCriticalSectionWhenCallbackReturns
8002,LegacyIAccessiblePattern_DoDefaultAction
8003,LegacyIAccessiblePattern_GetIAccessible
8004,LegacyIAccessiblePattern_Select
8005,LegacyIAccessiblePattern_SetValue
8006,LHashValOfNameSys
8007,LHashValOfNameSysA
8008,lineAccept
8009,lineAddProviderA
8010,lineAddProviderW
8011,lineAddToConference
8012,lineAgentSpecific
8013,lineAnswer
8014,lineBlindTransferA
8015,lineBlindTransferW
8016,lineClose
8017,lineCompleteCall
8018,lineCompleteTransfer
8019,lineConfigDialogA
8020,lineConfigDialogEditA
8021,lineConfigDialogEditW
8022,lineConfigDialogW
8023,lineConfigProvider
8024,lineCreateAgentA
8025,lineCreateAgentSessionA
8026,lineCreateAgentSessionW
8027,lineCreateAgentW
8028,LineDDA
8029,lineDeallocateCall
8030,lineDevSpecific
8031,lineDevSpecificFeature
8032,lineDialA
8033,lineDialW
8034,lineDrop
8035,lineForwardA
8036,lineForwardW
8037,lineGatherDigitsA
8038,lineGatherDigitsW
8039,lineGenerateDigitsA
8040,lineGenerateDigitsW
8041,lineGenerateTone
8042,lineGetAddressCapsA
8043,lineGetAddressCapsW
8044,lineGetAddressIDA
8045,lineGetAddressIDW
8046,lineGetAddressStatusA
8047,lineGetAddressStatusW
8048,lineGetAgentActivityListA
8049,lineGetAgentActivityListW
8050,lineGetAgentCapsA
8051,lineGetAgentCapsW
8052,lineGetAgentGroupListA
8053,lineGetAgentGroupListW
8054,lineGetAgentInfo
8055,lineGetAgentSessionInfo
8056,lineGetAgentSessionList
8057,lineGetAgentStatusA
8058,lineGetAgentStatusW
8059,lineGetAppPriorityA
8060,lineGetAppPriorityW
8061,lineGetCallInfoA
8062,lineGetCallInfoW
8063,lineGetCallStatus
8064,lineGetConfRelatedCalls
8065,lineGetCountryA
8066,lineGetCountryW
8067,lineGetDevCapsA
8068,lineGetDevCapsW
8069,lineGetDevConfigA
8070,lineGetDevConfigW
8071,lineGetGroupListA
8072,lineGetGroupListW
8073,lineGetIconA
8074,lineGetIconW
8075,lineGetIDA
8076,lineGetIDW
8077,lineGetLineDevStatus
8078,lineGetLineDevStatusA
8079,lineGetLineDevStatusW
8080,lineGetMessage
8081,lineGetNewCalls
8082,lineGetNumRings
8083,lineGetProviderListA
8084,lineGetProviderListW
8085,lineGetProxyStatus
8086,lineGetQueueInfo
8087,lineGetQueueListA
8088,lineGetQueueListW
8089,lineGetRequestA
8090,lineGetRequestW
8091,lineGetStatusMessages
8092,lineGetTranslateCapsA
8093,lineGetTranslateCapsW
8094,lineHandoffA
8095,lineHandoffW
8096,lineHold
8097,lineInitialize
8098,lineInitializeExA
8099,lineInitializeExW
8100,lineMakeCallA
8101,lineMakeCallW
8102,lineMonitorDigits
8103,lineMonitorMedia
8104,lineMonitorTones
8105,lineNegotiateAPIVersion
8106,lineNegotiateExtVersion
8107,lineOpenA
8108,lineOpenW
8109,lineParkA
8110,lineParkW
8111,linePickupA
8112,linePickupW
8113,linePrepareAddToConferenceA
8114,linePrepareAddToConferenceW
8115,lineProxyMessage
8116,lineProxyResponse
8117,lineRedirectA
8118,lineRedirectW
8119,lineRegisterRequestRecipient
8120,lineReleaseUserUserInfo
8121,lineRemoveFromConference
8122,lineRemoveProvider
8123,lineSecureCall
8124,lineSendUserUserInfo
8125,lineSetAgentActivity
8126,lineSetAgentGroup
8127,lineSetAgentMeasurementPeriod
8128,lineSetAgentSessionState
8129,lineSetAgentState
8130,lineSetAgentStateEx
8131,lineSetAppPriorityA
8132,lineSetAppPriorityW
8133,lineSetAppSpecific
8134,lineSetCallData
8135,lineSetCallParams
8136,lineSetCallPrivilege
8137,lineSetCallQualityOfService
8138,lineSetCallTreatment
8139,lineSetCurrentLocation
8140,lineSetDevConfigA
8141,lineSetDevConfigW
8142,lineSetLineDevStatus
8143,lineSetMediaControl
8144,lineSetMediaMode
8145,lineSetNumRings
8146,lineSetQueueMeasurementPeriod
8147,lineSetStatusMessages
8148,lineSetTerminal
8149,lineSetTollListA
8150,lineSetTollListW
8151,lineSetupConferenceA
8152,lineSetupConferenceW
8153,lineSetupTransferA
8154,lineSetupTransferW
8155,lineShutdown
8156,lineSwapHold
8157,LineTo
8158,lineTranslateAddressA
8159,lineTranslateAddressW
8160,lineTranslateDialogA
8161,lineTranslateDialogW
8162,lineUncompleteCall
8163,lineUnhold
8164,lineUnparkA
8165,lineUnparkW
8166,listen
8167,lmi
8168,lminfo
8169,LoadAcceleratorsA
8170,LoadAcceleratorsW
8171,LoadAlterBitmap
8172,LoadBinaryFilter
8173,LoadBitmapA
8174,LoadBitmapW
8175,LoadCurrentPwrScheme
8176,LoadCursorA
8177,LoadCursorFromFileA
8178,LoadCursorFromFileW
8179,LoadCursorW
8180,LoadIconA
8181,LoadIconW
8182,LoadIFilterEx
8183,LoadImageA
8184,LoadImageW
8185,LoadKeyboardLayoutA
8186,LoadKeyboardLayoutEx
8187,LoadKeyboardLayoutW
8188,LoadLibraryA
8189,LoadLibraryExA
8190,LoadLibraryShim
8191,LoadLocalFonts
8192,LoadMenuA
8193,LoadMenuIndirectA
8194,LoadMenuW
8195,LoadModule
8196,LoadPerfCounterTextStringsA
8197,LoadPerfCounterTextStringsW
8198,LoadPortsList2
8199,LoadProfileExtender
8200,LoadRegTypeLib
8201,LoadResource
8202,LoadStringA
8203,LoadStringBaseW
8204,LoadStringByReference
8205,LoadStringRC
8206,LoadStringRCEx
8207,LoadStringW
8208,LoadTextFilter
8209,LoadTypeLib
8210,LoadTypeLibEx
8211,LoadUrlCacheContent
8212,LoadUserProfileA
8213,LoadUserProfileW
8214,LocalAlloc
8215,LocalCompact
8216,LocaleNameToLCID
8217,LocalFileTimeToFileTime
8218,LocalFlags
8219,LocalFree
8220,LocalHandle
8221,LocalLock
8222,LocalReAlloc
8223,LocalShrink
8224,LocalSize
8225,LocalUnlock
8226,Local_GetRecordsForLocalName
8227,Local_GetRecordsForLocalNameEx
8228,LocateXStateFeature
8229,LockClrVersion
8230,LockFile
8231,LockFileEx
8232,LockHandle
8233,LockResource
8234,LockServiceDatabase
8235,LockSetForegroundWindow
8236,LockWindowUpdate
8237,LockWorkStation
8238,LogErrorA
8239,LogEventA
8240,LogicalToPhysicalPoint
8241,LogicalToPhysicalPointForPerMonitorDPI
8242,LoginIScsiTargetA
8243,LoginIScsiTargetW
8244,LogonUserA
8245,LogonUserExA
8246,LogonUserExW
8247,LogonUserW
8248,LogoutIScsiTarget
8249,LookupAccountNameA
8250,LookupAccountNameW
8251,LookupAccountSidA
8252,LookupAccountSidW
8253,LookupIconIdFromDirectory
8254,LookupIconIdFromDirectoryEx
8255,LookupPersistentTcpPortReservation
8256,LookupPersistentUdpPortReservation
8257,LookupPrivilegeDisplayNameA
8258,LookupPrivilegeDisplayNameW
8259,LookupPrivilegeNameA
8260,LookupPrivilegeNameW
8261,LookupPrivilegeValueA
8262,LookupPrivilegeValueW
8263,LookupSecurityDescriptorPartsA
8264,LookupSecurityDescriptorPartsW
8265,LpkGetEditControl
8266,LpkpInitializeEditControl
8267,LPSAFEARRAY_Marshal
8268,LPSAFEARRAY_Size
8269,LPSAFEARRAY_Unmarshal
8270,LPSAFEARRAY_UserFree
8271,LPSAFEARRAY_UserFree64
8272,LPSAFEARRAY_UserMarshal
8273,LPSAFEARRAY_UserMarshal64
8274,LPSAFEARRAY_UserSize
8275,LPSAFEARRAY_UserSize64
8276,LPSAFEARRAY_UserUnmarshal
8277,LPSAFEARRAY_UserUnmarshal64
8278,LPtoDP
8279,LresultFromObject
8280,LsaAddAccountRights
8281,LsaAddPrivilegesToAccount
8282,LsaClearAuditLog
8283,LsaClose
8284,LsaCreateAccount
8285,LsaCreateSecret
8286,LsaCreateTrustedDomain
8287,LsaCreateTrustedDomainEx
8288,LsaDelete
8289,LsaDeleteTrustedDomain
8290,LsaDisableUserArso
8291,LsaEnableUserArso
8292,LsaEnumerateAccountRights
8293,LsaEnumerateAccounts
8294,LsaEnumerateAccountsWithUserRight
8295,LsaEnumerateLogonSessions
8296,LsaEnumeratePrivileges
8297,LsaEnumeratePrivilegesOfAccount
8298,LsaEnumerateTrustedDomains
8299,LsaEnumerateTrustedDomainsEx
8300,LsaFreeMemory
8301,LsaGetAppliedCAPIDs
8302,LsaGetDeviceRegistrationInfo
8303,LsaGetLogonSessionData
8304,LsaGetQuotasForAccount
8305,LsaGetRemoteUserName
8306,LsaGetSystemAccessAccount
8307,LsaGetUserName
8308,LsaICLookupNames
8309,LsaICLookupNamesWithCreds
8310,LsaICLookupSids
8311,LsaICLookupSidsWithCreds
8312,LsaIsUserArsoAllowed
8313,LsaIsUserArsoEnabled
8314,LsaLookupNames
8315,LsaLookupNames2
8316,LsaLookupPrivilegeDisplayName
8317,LsaLookupPrivilegeName
8318,LsaLookupPrivilegeValue
8319,LsaLookupSids
8320,LsaManageSidNameMapping
8321,LsaNtStatusToWinError
8322,LsaOpenAccount
8323,LsaOpenPolicy
8324,LsaOpenPolicySce
8325,LsaOpenSecret
8326,LsaOpenTrustedDomain
8327,LsaOpenTrustedDomainByName
8328,LsAppendRunToCurrentSubline
8329,LsaProfileDeleted
8330,LsaQueryCAPs
8331,LsaQueryDomainInformationPolicy
8332,LsaQueryForestTrustInformation
8333,LsaQueryInformationPolicy
8334,LsaQueryInfoTrustedDomain
8335,LsaQuerySecret
8336,LsaQuerySecurityObject
8337,LsaQueryTrustedDomainInfo
8338,LsaQueryTrustedDomainInfoByName
8339,LsaRegisterPolicyChangeNotification
8340,LsaRemoveAccountRights
8341,LsaRemovePrivilegesFromAccount
8342,LsaRetrievePrivateData
8343,LsaSetCAPs
8344,LsaSetDomainInformationPolicy
8345,LsaSetForestTrustInformation
8346,LsaSetInformationPolicy
8347,LsaSetInformationTrustedDomain
8348,LsaSetQuotasForAccount
8349,LsaSetSecurityObject
8350,LsaSetSystemAccessAccount
8351,LsaSetTrustedDomainInfoByName
8352,LsaSetTrustedDomainInformation
8353,LsaStorePrivateData
8354,LsaUnregisterPolicyChangeNotification
8355,LsaValidateProcUniqueLuid
8356,LsCompressSubline
8357,LsCreateContext
8358,LsCreateLine
8359,LsCreateSubline
8360,LsDestroyContext
8361,LsDestroyLine
8362,LsDestroySubline
8363,LsDisplayLine
8364,LsDisplaySubline
8365,LsdnDistribute
8366,LsdnFinishByOneChar
8367,LsdnFinishByPen
8368,LsdnFinishBySubline
8369,LsdnFinishDelete
8370,LsdnFinishDeleteAll
8371,LsdnFinishRegular
8372,LsdnFinishRegularAddAdvancePen
8373,LsdnGetCurTabInfo
8374,LsdnGetDup
8375,LsdnGetFormatDepth
8376,LsdnModifyParaEnding
8377,LsdnQueryObjDimRange
8378,LsdnQueryPenNode
8379,LsdnResetObjDim
8380,LsdnResetPenNode
8381,LsdnResolvePrevTab
8382,LsdnSetAbsBaseLine
8383,LsdnSetRigidDup
8384,LsdnSkipCurTab
8385,LsdnSubmitSublines
8386,LsEnumLine
8387,LsEnumSubline
8388,LsExpandSubline
8389,LsFetchAppendToCurrentSubline
8390,LsFetchAppendToCurrentSublineResume
8391,LsFindNextBreakSubline
8392,LsFindPrevBreakSubline
8393,LsFinishCurrentSubline
8394,LsForceBreakSubline
8395,LsGetHihLsimethods
8396,LsGetLineDur
8397,LsGetMinDurBreaks
8398,LsGetReverseLsimethods
8399,LsGetRubyLsimethods
8400,LsGetSpecialEffectsSubline
8401,LsGetTatenakayokoLsimethods
8402,LsGetWarichuLsimethods
8403,LsLwMultDivR
8404,LsMatchPresSubline
8405,LsModifyLineHeight
8406,LsPointUV2FromPointUV1
8407,LsPointXYFromPointUV
8408,LsQueryCpPpointSubline
8409,LsQueryFLineEmpty
8410,LsQueryLineCpPpoint
8411,LsQueryLineDup
8412,LsQueryLinePointPcp
8413,LsQueryPointPcpSubline
8414,LsQueryTextCellDetails
8415,LsResetRMInCurrentSubline
8416,LssbFDoneDisplay
8417,LssbFDonePresSubline
8418,LssbFIsSublineEmpty
8419,LssbGetDupSubline
8420,LssbGetDurTrailInSubline
8421,LssbGetDurTrailWithPensInSubline
8422,LssbGetNumberDnodesInSubline
8423,LssbGetObjDimSubline
8424,LssbGetPlsrunsFromSubline
8425,LssbGetVisibleDcpInSubline
8426,LsSetBreaking
8427,LsSetBreakSubline
8428,LsSetCompression
8429,LsSetDoc
8430,LsSetExpansion
8431,LsSetModWidthPairs
8432,LsSqueezeSubline
8433,lstrcatA
8434,lstrcatW
8435,lstrcmpA
8436,lstrcmpiA
8437,lstrcmpiW
8438,lstrcmpW
8439,lstrcpyA
8440,lstrcpynA
8441,lstrcpynW
8442,lstrcpyW
8443,lstrlenA
8444,lstrlenW
8445,LsTruncateSubline
8446,LZClose
8447,LZCloseFile
8448,LZCopy
8449,LZCreateFileW
8450,LZDone
8451,LZInit
8452,LZOpenFileA
8453,LZOpenFileW
8454,LZRead
8455,LZSeek
8456,LZStart
8457,MagGetColorEffect
8458,MagGetFullscreenColorEffect
8459,MagGetFullscreenTransform
8460,MagGetImageScalingCallback
8461,MagGetInputTransform
8462,MagGetWindowFilterList
8463,MagGetWindowSource
8464,MagGetWindowTransform
8465,MagSetColorEffect
8466,MagSetFullscreenColorEffect
8467,MagSetFullscreenTransform
8468,MagSetImageScalingCallback
8469,MagSetInputTransform
8470,MagSetWindowFilterList
8471,MagSetWindowSource
8472,MagSetWindowTransform
8473,MagShowSystemCursor
8474,MakeAbsoluteSD
8475,MakeDragList
8476,MakeSelfRelativeSD
8477,MakeSignature
8478,MakeSureDirectoryPathExists
8479,MakeThreadTSFEventAware
8480,MakeWordList
8481,MapAndLoad
8482,MapDialogRect
8483,MapFileAndCheckSumA
8484,MapFileAndCheckSumW
8485,MapGenericMask
8486,MAPIFreeBuffer
8487,MappingDoAction
8488,MappingFreePropertyBag
8489,MappingFreeServices
8490,MappingGetServices
8491,MappingRecognizeText
8492,MapUserPhysicalPages
8493,MapUserPhysicalPagesScatter
8494,MapViewOfFile
8495,MapViewOfFileEx
8496,MapViewOfFileExNuma
8497,MapViewOfFileFromApp
8498,MapVirtualKeyA
8499,MapVirtualKeyExA
8500,MapVirtualKeyExW
8501,MapVirtualKeyW
8502,MapWindowPoints
8503,MaskBlt
8504,MBToWCSEx
8505,MB_GetString
8506,McastApiCleanup
8507,McastApiStartup
8508,McastEnumerateScopes
8509,McastGenUID
8510,McastReleaseAddress
8511,McastRenewAddress
8512,McastRequestAddress
8513,mciDriverNotify
8514,mciDriverYield
8515,mciExecute
8516,mciFreeCommandResource
8517,mciGetCreatorTask
8518,mciGetDeviceIDA
8519,mciGetDeviceIDFromElementIDA
8520,mciGetDeviceIDFromElementIDW
8521,mciGetDeviceIDW
8522,mciGetDriverData
8523,mciGetErrorStringA
8524,mciGetErrorStringW
8525,mciGetYieldProc
8526,mciLoadCommandResource
8527,mciSendCommandA
8528,mciSendCommandW
8529,mciSendStringA
8530,mciSendStringW
8531,mciSetDriverData
8532,mciSetYieldProc
8533,MenuHelp
8534,MenuItemFromPoint
8535,MenuWindowProcA
8536,MenuWindowProcW
8537,MergeLegacyPwrScheme
8538,MergeVirtualDisk
8539,MesBufferHandleReset
8540,MesDecodeIncrementalHandleCreate
8541,MesEncodeDynBufferHandleCreate
8542,MesEncodeFixedBufferHandleCreate
8543,MesEncodeIncrementalHandleCreate
8544,MesHandleFree
8545,MesIncrementalHandleReset
8546,MesInqProcEncodingId
8547,MessageBeep
8548,MessageBoxA
8549,MessageBoxExA
8550,MessageBoxExW
8551,MessageBoxIndirectA
8552,MessageBoxIndirectW
8553,MessageBoxTimeoutA
8554,MessageBoxW
8555,MFAddPeriodicCallback
8556,MFAllocateWorkQueue
8557,MFAllocateWorkQueueEx
8558,MFAppendCollection
8559,MFAverageTimePerFrameToFrameRate
8560,MFBeginCreateFile
8561,MFBeginGetHostByName
8562,MFBeginRegisterWorkQueueWithMMCSS
8563,MFBeginRegisterWorkQueueWithMMCSSEx
8564,MFBeginUnregisterWorkQueueWithMMCSS
8565,MFCalculateBitmapImageSize
8566,MFCalculateImageSize
8567,MFCallStackTracingClearSnapshot
8568,MFCallStackTracingLogSessionErrors
8569,MFCallStackTracingRestoreSnapshot
8570,MFCallStackTracingTakeSnapshot
8571,MFCancelCreateFile
8572,MFCancelWorkItem
8573,MFCheckEnabledViaAppService
8574,MFClearLocalMFTs
8575,MFCombineSamples
8576,MFCompareFullToPartialMediaType
8577,MFCompareSockaddrAddresses
8578,MFConvertColorInfoFromDXVA
8579,MFConvertColorInfoToDXVA
8580,MFConvertFromFP16Array
8581,MFConvertToFP16Array
8582,MFCopyImage
8583,MFCreate2DMediaBuffer
8584,MFCreate2DMediaBufferOn1DMediaBuffer
8585,MFCreate3GPMediaSink
8586,MFCreateAC3MediaSink
8587,MFCreateADTSMediaSink
8588,MFCreateAggregateSource
8589,MFCreateAlignedMemoryBuffer
8590,MFCreateAlignedSharedMemoryBuffer
8591,MFCreateAMMediaTypeFromMFMediaType
8592,MFCreateASFContentInfo
8593,MFCreateASFIndexer
8594,MFCreateASFIndexerByteStream
8595,MFCreateASFMediaSink
8596,MFCreateASFMediaSinkActivate
8597,MFCreateASFMultiplexer
8598,MFCreateASFProfile
8599,MFCreateASFProfileFromPresentationDescriptor
8600,MFCreateASFSplitter
8601,MFCreateASFStreamingMediaSink
8602,MFCreateASFStreamingMediaSinkActivate
8603,MFCreateASFStreamSelector
8604,MFCreateAsyncResult
8605,MFCreateAttributes
8606,MFCreateAudioMediaType
8607,MFCreateAudioRenderer
8608,MFCreateAudioRendererActivate
8609,MFCreateAVIMediaSink
8610,MFCreateByteStreamHandlerAppServiceActivate
8611,MFCreateCollection
8612,MFCreateContentDecryptorContext
8613,MFCreateContentProtectionDevice
8614,MFCreateCredentialCache
8615,MFCreateD3D12SynchronizationObject
8616,MFCreateDeviceSource
8617,MFCreateDeviceSourceActivate
8618,MFCreateDXGIDeviceManager
8619,MFCreateDXGISurfaceBuffer
8620,MFCreateDXSurfaceBuffer
8621,MFCreateEMEStoreObject
8622,MFCreateEventQueue
8623,MFCreateFile
8624,MFCreateFileFromHandle
8625,MFCreateFMPEG4MediaSink
8626,MFCreateLegacyMediaBufferOnMFMediaBuffer
8627,MFCreateMediaBufferFromMediaType
8628,MFCreateMediaBufferWrapper
8629,MFCreateMediaEvent
8630,MFCreateMediaEventResult
8631,MFCreateMediaExtensionActivate
8632,MFCreateMediaExtensionActivateNoInit
8633,MFCreateMediaExtensionAppServiceActivate
8634,MFCreateMediaExtensionInprocActivate
8635,MFCreateMediaSession
8636,MFCreateMediaType
8637,MFCreateMediaTypeFromProperties
8638,MFCreateMediaTypeFromRepresentation
8639,MFCreateMemoryBuffer
8640,MFCreateMemoryBufferFromRawBuffer
8641,MFCreateMemoryStream
8642,MFCreateMFByteStreamOnIStreamWithFlags
8643,MFCreateMFByteStreamOnStream
8644,MFCreateMFByteStreamOnStreamEx
8645,MFCreateMFByteStreamWrapper
8646,MFCreateMFVideoFormatFromMFMediaType
8647,MFCreateMP3MediaSink
8648,MFCreateMPEG4MediaSink
8649,MFCreateMuxSink
8650,MFCreateMuxStreamAttributes
8651,MFCreateMuxStreamMediaType
8652,MFCreateMuxStreamSample
8653,MFCreateNetSchemePlugin
8654,MFCreateOOPMFTProxy
8655,MFCreateOOPMFTRemote
8656,MFCreatePathFromURL
8657,MFCreatePMPMediaSession
8658,MFCreatePMPServer
8659,MFCreatePresentationClock
8660,MFCreatePresentationDescriptor
8661,MFCreatePresentationDescriptorFromASFProfile
8662,MFCreatePropertiesFromMediaType
8663,MFCreateProtectedEnvironmentAccess
8664,MFCreateProxyLocator
8665,MFCreateRemoteDesktopPlugin
8666,MFCreateReusableByteStream
8667,MFCreateReusableByteStreamWithSharedLock
8668,MFCreateSample
8669,MFCreateSampleCopierMFT
8670,MFCreateSampleGrabberSinkActivate
8671,MFCreateSecureBufferAllocator
8672,MFCreateSequencerSegmentOffset
8673,MFCreateSequencerSource
8674,MFCreateSharedMemoryMediaBufferFromMediaType
8675,MFCreateSimpleTypeHandler
8676,MFCreateSinkWriterFromMediaSink
8677,MFCreateSinkWriterFromURL
8678,MFCreateSocket
8679,MFCreateSocketListener
8680,MFCreateSourceReaderFromByteStream
8681,MFCreateSourceReaderFromMediaSource
8682,MFCreateSourceReaderFromURL
8683,MFCreateSourceResolver
8684,MFCreateSourceResolverInternal
8685,MFCreateStagingSurfaceWrapper
8686,MFCreateStandardQualityManager
8687,MFCreateStreamDescriptor
8688,MFCreateStreamOnMFByteStream
8689,MFCreateStreamOnMFByteStreamEx
8690,MFCreateSystemTimeSource
8691,MFCreateTelemetrySession
8692,MFCreateTempFile
8693,MFCreateTopoLoader
8694,MFCreateTopology
8695,MFCreateTopologyNode
8696,MFCreateTrackedSample
8697,MFCreateTranscodeProfile
8698,MFCreateTranscodeSinkActivate
8699,MFCreateTranscodeTopology
8700,MFCreateTranscodeTopologyFromByteStream
8701,MFCreateTransformActivate
8702,MFCreateUdpSockets
8703,MFCreateURLFromPath
8704,MFCreateVideoMediaType
8705,MFCreateVideoMediaTypeFromBitMapInfoHeader
8706,MFCreateVideoMediaTypeFromBitMapInfoHeaderEx
8707,MFCreateVideoMediaTypeFromSubtype
8708,MFCreateVideoMediaTypeFromVideoInfoHeader
8709,MFCreateVideoMediaTypeFromVideoInfoHeader2
8710,MFCreateVideoMixer
8711,MFCreateVideoMixerAndPresenter
8712,MFCreateVideoPresenter
8713,MFCreateVideoRenderer
8714,MFCreateVideoRendererActivate
8715,MFCreateVideoSampleAllocator
8716,MFCreateVideoSampleAllocatorEx
8717,MFCreateVideoSampleFromSurface
8718,MFCreateWaveFormatExFromMFMediaType
8719,MFCreateWAVEMediaSink
8720,MFCreateWICBitmapBuffer
8721,MFCreateWICDecoderProxy
8722,MFCreateWMAEncoderActivate
8723,MFCreateWMVEncoderActivate
8724,MFDeserializeAttributesFromStream
8725,MFDeserializeEvent
8726,MFDeserializeMediaTypeFromStream
8727,MFDeserializePresentationDescriptor
8728,MFEndCreateFile
8729,MFEndGetHostByName
8730,MFEndRegisterWorkQueueWithMMCSS
8731,MFEndUnregisterWorkQueueWithMMCSS
8732,MFEnumDeviceSources
8733,MFEnumLocalMFTRegistrations
8734,MFFrameRateToAverageTimePerFrame
8735,MFFreeAdaptersAddresses
8736,MFGetAdaptersAddresses
8737,MFGetAttributesAsBlob
8738,MFGetAttributesAsBlobSize
8739,MFGetCallStackTracingWeakReference
8740,MFGetConfigurationDWORD
